date,day_of_week,day_name,weekend,holiday,special_event,weather,shift,role,covers,employees_required,employees_scheduled,absent,actual_present,hours_per_employee,hourly_wage,labor_cost,service_score
2024-07-13,5,Saturday,1,0,0,Sunny,Lunch,Host,143,6,6,1,5,5.0,15.0,375.0,4.27
2024-07-13,5,Saturday,1,0,0,Sunny,Lunch,Cashier,143,6,6,0,6,5.0,14.0,420.0,4.84
2024-07-13,5,Saturday,1,0,0,Sunny,Lunch,Dishwasher,143,7,7,1,6,5.0,13.0,390.0,3.89
2024-07-13,5,Saturday,1,0,0,Sunny,Dinner,Server,253,32,31,1,30,6.5,14.0,2730.0,3.83
2024-07-13,5,Saturday,1,0,0,Sunny,Dinner,Cook,253,16,15,2,13,6.5,20.0,1690.0,3.07
2024-07-13,5,Saturday,1,0,0,Sunny,Dinner,Host,253,11,11,0,11,6.5,15.0,1072.5,4.84
2024-07-13,5,Saturday,1,0,0,Sunny,Dinner,Cashier,253,10,9,1,8,6.5,14.0,728.0,3.59
2024-07-13,5,Saturday,1,0,0,Sunny,Dinner,Dishwasher,253,12,11,2,9,6.5,13.0,760.5,2.79
2024-07-14,6,Sunday,1,0,0,Sunny,Lunch,Server,105,14,14,1,13,5.0,14.0,910.0,4.25
2024-07-14,6,Sunday,1,0,0,Sunny,Lunch,Cook,105,7,7,0,7,5.0,20.0,700.0,4.75
2024-07-14,6,Sunday,1,0,0,Sunny,Lunch,Host,105,5,5,0,5,5.0,15.0,375.0,4.87
2024-07-14,6,Sunday,1,0,0,Sunny,Lunch,Cashier,105,4,5,0,5,5.0,14.0,350.0,4.7
2024-07-14,6,Sunday,1,0,0,Sunny,Lunch,Dishwasher,105,5,5,2,3,5.0,13.0,195.0,3.67
2024-07-14,6,Sunday,1,0,0,Sunny,Dinner,Server,223,28,28,3,25,6.5,14.0,2275.0,3.11
2024-07-14,6,Sunday,1,0,0,Sunny,Dinner,Cook,223,14,13,0,13,6.5,20.0,1690.0,4.39
2024-07-14,6,Sunday,1,0,0,Sunny,Dinner,Host,223,9,7,1,6,6.5,15.0,585.0,2.69
2024-07-14,6,Sunday,1,0,0,Sunny,Dinner,Cashier,223,8,7,1,6,6.5,14.0,546.0,3.72
2024-07-14,6,Sunday,1,0,0,Sunny,Dinner,Dishwasher,223,11,11,1,10,6.5,13.0,845.0,4.36
2024-07-15,0,Monday,0,0,0,Sunny,Lunch,Server,88,11,11,3,8,5.0,14.0,560.0,2.72
2024-07-15,0,Monday,0,0,0,Sunny,Lunch,Cook,88,6,6,1,5,5.0,20.0,500.0,3.87
2024-07-15,0,Monday,0,0,0,Sunny,Lunch,Host,88,4,5,0,5,5.0,15.0,375.0,4.97
2024-07-15,0,Monday,0,0,0,Sunny,Lunch,Cashier,88,4,4,0,4,5.0,14.0,280.0,4.85
2024-07-15,0,Monday,0,0,0,Sunny,Lunch,Dishwasher,88,4,4,0,4,5.0,13.0,260.0,4.76
2024-07-15,0,Monday,0,0,0,Sunny,Dinner,Server,194,25,25,2,23,6.5,14.0,2093.0,3.51
2024-07-15,0,Monday,0,0,0,Sunny,Dinner,Cook,194,13,13,1,12,6.5,20.0,1560.0,4.16
2024-07-15,0,Monday,0,0,0,Sunny,Dinner,Host,194,8,8,0,8,6.5,15.0,780.0,4.76
2024-07-15,0,Monday,0,0,0,Sunny,Dinner,Cashier,194,7,7,0,7,6.5,14.0,637.0,4.8
2024-07-15,0,Monday,0,0,0,Sunny,Dinner,Dishwasher,194,9,10,1,9,6.5,13.0,760.5,4.83
2024-07-16,1,Tuesday,0,0,0,Sunny,Lunch,Server,118,15,15,1,14,5.0,14.0,980.0,4.24
2024-07-16,1,Tuesday,0,0,0,Sunny,Lunch,Cook,118,8,9,0,9,5.0,20.0,900.0,4.84
2024-07-16,1,Tuesday,0,0,0,Sunny,Lunch,Host,118,5,6,0,6,5.0,15.0,450.0,4.65
2024-07-16,1,Tuesday,0,0,0,Sunny,Lunch,Cashier,118,5,5,0,5,5.0,14.0,350.0,5.0
2024-07-16,1,Tuesday,0,0,0,Sunny,Lunch,Dishwasher,118,6,6,0,6,5.0,13.0,390.0,4.95
2024-07-16,1,Tuesday,0,0,0,Sunny,Dinner,Server,181,23,23,1,22,6.5,14.0,2002.0,4.07
2024-07-16,1,Tuesday,0,0,0,Sunny,Dinner,Cook,181,12,11,3,8,6.5,20.0,1040.0,2.16
2024-07-16,1,Tuesday,0,0,0,Sunny,Dinner,Host,181,8,9,1,8,6.5,15.0,780.0,4.87
2024-07-16,1,Tuesday,0,0,0,Sunny,Dinner,Cashier,181,7,7,1,6,6.5,14.0,546.0,4.03
2024-07-16,1,Tuesday,0,0,0,Sunny,Dinner,Dishwasher,181,9,9,1,8,6.5,13.0,676.0,4.03
2024-07-17,2,Wednesday,0,0,0,Cloudy,Lunch,Server,97,13,14,1,13,5.0,14.0,910.0,4.78
2024-07-17,2,Wednesday,0,0,0,Cloudy,Lunch,Cook,97,7,7,1,6,5.0,20.0,600.0,4.04
2024-07-17,2,Wednesday,0,0,0,Cloudy,Lunch,Host,97,4,5,1,4,5.0,15.0,300.0,4.65
2024-07-17,2,Wednesday,0,0,0,Cloudy,Lunch,Cashier,97,4,4,0,4,5.0,14.0,280.0,4.74
2024-07-17,2,Wednesday,0,0,0,Cloudy,Lunch,Dishwasher,97,5,5,0,5,5.0,13.0,325.0,4.65
2024-07-17,2,Wednesday,0,0,0,Cloudy,Dinner,Server,181,23,23,1,22,6.5,14.0,2002.0,4.03
2024-07-17,2,Wednesday,0,0,0,Cloudy,Dinner,Cook,181,12,12,2,10,6.5,20.0,1300.0,3.39
2024-07-17,2,Wednesday,0,0,0,Cloudy,Dinner,Host,181,8,9,0,9,6.5,15.0,877.5,4.72
2024-07-17,2,Wednesday,0,0,0,Cloudy,Dinner,Cashier,181,7,7,0,7,6.5,14.0,637.0,4.87
2024-07-17,2,Wednesday,0,0,0,Cloudy,Dinner,Dishwasher,181,9,8,1,7,6.5,13.0,591.5,3.58
2024-07-18,3,Thursday,0,0,1,Rainy,Lunch,Server,104,13,13,1,12,5.0,14.0,840.0,4.04
2024-07-18,3,Thursday,0,0,1,Rainy,Lunch,Cook,104,7,7,0,7,5.0,20.0,700.0,4.83
2024-07-18,3,Thursday,0,0,1,Rainy,Lunch,Host,104,5,5,1,4,5.0,15.0,300.0,4.18
2024-07-18,3,Thursday,0,0,1,Rainy,Lunch,Cashier,104,4,5,0,5,5.0,14.0,350.0,4.66
2024-07-18,3,Thursday,0,0,1,Rainy,Lunch,Dishwasher,104,5,5,0,5,5.0,13.0,325.0,4.87
2024-07-18,3,Thursday,0,0,1,Rainy,Dinner,Server,181,23,22,1,21,6.5,14.0,1911.0,3.6
2024-07-18,3,Thursday,0,0,1,Rainy,Dinner,Cook,181,12,13,1,12,6.5,20.0,1560.0,4.7
2024-07-18,3,Thursday,0,0,1,Rainy,Dinner,Host,181,8,8,1,7,6.5,15.0,682.5,4.04
2024-07-18,3,Thursday,0,0,1,Rainy,Dinner,Cashier,181,7,8,0,8,6.5,14.0,728.0,4.65
2024-07-18,3,Thursday,0,0,1,Rainy,Dinner,Dishwasher,181,9,9,1,8,6.5,13.0,676.0,4.06
2024-07-19,4,Friday,1,0,0,Sunny,Lunch,Server,85,11,11,0,11,5.0,14.0,770.0,4.9
2024-07-19,4,Friday,1,0,0,Sunny,Lunch,Cook,85,6,6,0,6,5.0,20.0,600.0,4.88
2024-07-19,4,Friday,1,0,0,Sunny,Lunch,Host,85,4,5,0,5,5.0,15.0,375.0,5.0
2024-07-19,4,Friday,1,0,0,Sunny,Lunch,Cashier,85,4,4,0,4,5.0,14.0,280.0,4.71
2024-07-19,4,Friday,1,0,0,Sunny,Lunch,Dishwasher,85,4,4,2,2,5.0,13.0,130.0,3.42
2024-07-19,4,Friday,1,0,0,Sunny,Dinner,Server,226,29,28,1,27,6.5,14.0,2457.0,3.52
2024-07-19,4,Friday,1,0,0,Sunny,Dinner,Cook,226,15,15,1,14,6.5,20.0,1820.0,4.12
2024-07-19,4,Friday,1,0,0,Sunny,Dinner,Host,226,10,10,0,10,6.5,15.0,975.0,4.64
2024-07-19,4,Friday,1,0,0,Sunny,Dinner,Cashier,226,9,8,1,7,6.5,14.0,637.0,3.47
2024-07-19,4,Friday,1,0,0,Sunny,Dinner,Dishwasher,226,11,10,0,10,6.5,13.0,845.0,4.06
2024-07-20,5,Saturday,1,0,0,Sunny,Lunch,Server,105,14,15,2,13,5.0,14.0,910.0,4.08
2024-07-20,5,Saturday,1,0,0,Sunny,Lunch,Cook,105,7,7,0,7,5.0,20.0,700.0,4.81
2024-07-20,5,Saturday,1,0,0,Sunny,Lunch,Host,105,5,5,0,5,5.0,15.0,375.0,4.72
2024-07-20,5,Saturday,1,0,0,Sunny,Lunch,Cashier,105,4,4,1,3,5.0,14.0,210.0,4.21
2024-07-20,5,Saturday,1,0,0,Sunny,Lunch,Dishwasher,105,5,6,0,6,5.0,13.0,390.0,4.9
2024-07-20,5,Saturday,1,0,0,Sunny,Dinner,Server,279,35,34,5,29,6.5,14.0,2639.0,1.67
2024-07-20,5,Saturday,1,0,0,Sunny,Dinner,Cook,279,18,17,0,17,6.5,20.0,2210.0,4.12
2024-07-20,5,Saturday,1,0,0,Sunny,Dinner,Host,279,12,11,0,11,6.5,15.0,1072.5,4.09
2024-07-20,5,Saturday,1,0,0,Sunny,Dinner,Cashier,279,10,10,3,7,6.5,14.0,637.0,2.67
2024-07-20,5,Saturday,1,0,0,Sunny,Dinner,Dishwasher,279,13,12,1,11,6.5,13.0,929.5,3.74
2024-07-21,6,Sunday,1,0,0,Sunny,Lunch,Server,81,11,11,0,11,5.0,14.0,770.0,4.58
2024-07-21,6,Sunday,1,0,0,Sunny,Lunch,Cook,81,6,7,0,7,5.0,20.0,700.0,4.85
2024-07-21,6,Sunday,1,0,0,Sunny,Lunch,Host,81,4,5,1,4,5.0,15.0,300.0,4.65
2024-07-21,6,Sunday,1,0,0,Sunny,Lunch,Cashier,81,3,3,0,3,5.0,14.0,210.0,4.89
2024-07-21,6,Sunday,1,0,0,Sunny,Lunch,Dishwasher,81,4,4,2,2,5.0,13.0,130.0,3.65
2024-07-21,6,Sunday,1,0,0,Sunny,Dinner,Server,254,32,31,3,28,6.5,14.0,2548.0,2.5
2024-07-21,6,Sunday,1,0,0,Sunny,Dinner,Cook,254,16,16,0,16,6.5,20.0,2080.0,4.7
2024-07-21,6,Sunday,1,0,0,Sunny,Dinner,Host,254,11,11,1,10,6.5,15.0,975.0,4.12
2024-07-21,6,Sunday,1,0,0,Sunny,Dinner,Cashier,254,10,9,1,8,6.5,14.0,728.0,3.26
2024-07-21,6,Sunday,1,0,0,Sunny,Dinner,Dishwasher,254,12,11,4,7,6.5,13.0,591.5,1.99
2024-07-22,0,Monday,0,0,0,Cloudy,Lunch,Server,92,12,12,0,12,5.0,14.0,840.0,4.74
2024-07-22,0,Monday,0,0,0,Cloudy,Lunch,Cook,92,6,6,0,6,5.0,20.0,600.0,5.0
2024-07-22,0,Monday,0,0,0,Cloudy,Lunch,Host,92,4,4,0,4,5.0,15.0,300.0,4.78
2024-07-22,0,Monday,0,0,0,Cloudy,Lunch,Cashier,92,4,5,0,5,5.0,14.0,350.0,4.88
2024-07-22,0,Monday,0,0,0,Cloudy,Lunch,Dishwasher,92,5,6,1,5,5.0,13.0,325.0,4.66
2024-07-22,0,Monday,0,0,0,Cloudy,Dinner,Server,213,27,26,0,26,6.5,14.0,2366.0,4.38
2024-07-22,0,Monday,0,0,0,Cloudy,Dinner,Cook,213,14,14,0,14,6.5,20.0,1820.0,4.96
2024-07-22,0,Monday,0,0,0,Cloudy,Dinner,Host,213,9,8,1,7,6.5,15.0,682.5,3.69
2024-07-22,0,Monday,0,0,0,Cloudy,Dinner,Cashier,213,8,8,0,8,6.5,14.0,728.0,4.79
2024-07-22,0,Monday,0,0,0,Cloudy,Dinner,Dishwasher,213,10,9,0,9,6.5,13.0,760.5,4.21
2024-07-23,1,Tuesday,0,0,0,Rainy,Lunch,Server,114,15,15,0,15,5.0,14.0,1050.0,4.56
2024-07-23,1,Tuesday,0,0,0,Rainy,Lunch,Cook,114,8,8,0,8,5.0,20.0,800.0,4.64
2024-07-23,1,Tuesday,0,0,0,Rainy,Lunch,Host,114,5,5,0,5,5.0,15.0,375.0,4.74
2024-07-23,1,Tuesday,0,0,0,Rainy,Lunch,Cashier,114,5,5,0,5,5.0,14.0,350.0,4.96
2024-07-23,1,Tuesday,0,0,0,Rainy,Lunch,Dishwasher,114,6,6,0,6,5.0,13.0,390.0,4.8
2024-07-23,1,Tuesday,0,0,0,Rainy,Dinner,Server,188,24,23,2,21,6.5,14.0,1911.0,3.15
2024-07-23,1,Tuesday,0,0,0,Rainy,Dinner,Cook,188,12,11,1,10,6.5,20.0,1300.0,3.83
2024-07-23,1,Tuesday,0,0,0,Rainy,Dinner,Host,188,8,7,0,7,6.5,15.0,682.5,4.32
2024-07-23,1,Tuesday,0,0,0,Rainy,Dinner,Cashier,188,7,7,0,7,6.5,14.0,637.0,4.75
2024-07-23,1,Tuesday,0,0,0,Rainy,Dinner,Dishwasher,188,9,8,0,8,6.5,13.0,676.0,4.05
2024-07-24,2,Wednesday,0,0,0,Rainy,Lunch,Server,86,11,12,1,11,5.0,14.0,770.0,4.6
2024-07-24,2,Wednesday,0,0,0,Rainy,Lunch,Cook,86,6,6,0,6,5.0,20.0,600.0,4.92
2024-07-24,2,Wednesday,0,0,0,Rainy,Lunch,Host,86,4,5,0,5,5.0,15.0,375.0,4.8
2024-07-24,2,Wednesday,0,0,0,Rainy,Lunch,Cashier,86,4,5,0,5,5.0,14.0,350.0,4.72
2024-07-24,2,Wednesday,0,0,0,Rainy,Lunch,Dishwasher,86,4,5,0,5,5.0,13.0,325.0,4.79
2024-07-24,2,Wednesday,0,0,0,Rainy,Dinner,Server,178,23,23,2,21,6.5,14.0,1911.0,3.73
2024-07-24,2,Wednesday,0,0,0,Rainy,Dinner,Cook,178,12,12,0,12,6.5,20.0,1560.0,4.52
2024-07-24,2,Wednesday,0,0,0,Rainy,Dinner,Host,178,8,9,0,9,6.5,15.0,877.5,4.77
2024-07-24,2,Wednesday,0,0,0,Rainy,Dinner,Cashier,178,7,8,0,8,6.5,14.0,728.0,4.62
2024-07-24,2,Wednesday,0,0,0,Rainy,Dinner,Dishwasher,178,9,9,2,7,6.5,13.0,591.5,3.92
2024-07-25,3,Thursday,0,0,0,Cloudy,Lunch,Server,116,15,15,2,13,5.0,14.0,910.0,3.38
2024-07-25,3,Thursday,0,0,0,Cloudy,Lunch,Cook,116,8,8,0,8,5.0,20.0,800.0,4.69
2024-07-25,3,Thursday,0,0,0,Cloudy,Lunch,Host,116,5,6,0,6,5.0,15.0,450.0,4.79
2024-07-25,3,Thursday,0,0,0,Cloudy,Lunch,Cashier,116,5,6,0,6,5.0,14.0,420.0,4.87
2024-07-25,3,Thursday,0,0,0,Cloudy,Lunch,Dishwasher,116,6,6,0,6,5.0,13.0,390.0,4.68
2024-07-25,3,Thursday,0,0,0,Cloudy,Dinner,Server,170,22,21,1,20,6.5,14.0,1820.0,3.34
2024-07-25,3,Thursday,0,0,0,Cloudy,Dinner,Cook,170,11,11,2,9,6.5,20.0,1170.0,3.76
2024-07-25,3,Thursday,0,0,0,Cloudy,Dinner,Host,170,7,8,1,7,6.5,15.0,682.5,4.91
2024-07-25,3,Thursday,0,0,0,Cloudy,Dinner,Cashier,170,7,6,3,3,6.5,14.0,273.0,2.12
2024-07-25,3,Thursday,0,0,0,Cloudy,Dinner,Dishwasher,170,8,7,2,5,6.5,13.0,422.5,3.02
2024-07-26,4,Friday,1,0,0,Rainy,Lunch,Server,103,13,14,0,14,5.0,14.0,980.0,4.68
2024-07-26,4,Friday,1,0,0,Rainy,Lunch,Cook,103,7,7,2,5,5.0,20.0,500.0,3.88
2024-07-26,4,Friday,1,0,0,Rainy,Lunch,Host,103,5,5,0,5,5.0,15.0,375.0,4.61
2024-07-26,4,Friday,1,0,0,Rainy,Lunch,Cashier,103,4,5,0,5,5.0,14.0,350.0,4.73
2024-07-26,4,Friday,1,0,0,Rainy,Lunch,Dishwasher,103,5,5,1,4,5.0,13.0,260.0,4.26
2024-07-26,4,Friday,1,0,0,Rainy,Dinner,Server,190,24,25,0,25,6.5,14.0,2275.0,4.66
2024-07-26,4,Friday,1,0,0,Rainy,Dinner,Cook,190,12,11,1,10,6.5,20.0,1300.0,3.56
2024-07-26,4,Friday,1,0,0,Rainy,Dinner,Host,190,8,9,0,9,6.5,15.0,877.5,4.88
2024-07-26,4,Friday,1,0,0,Rainy,Dinner,Cashier,190,7,7,1,6,6.5,14.0,546.0,3.98
2024-07-26,4,Friday,1,0,0,Rainy,Dinner,Dishwasher,190,9,9,0,9,6.5,13.0,760.5,4.78
2024-07-27,5,Saturday,1,0,0,Rainy,Lunch,Server,92,12,13,1,12,5.0,14.0,840.0,4.87
2024-07-27,5,Saturday,1,0,0,Rainy,Lunch,Cook,92,6,7,3,4,5.0,20.0,400.0,3.54
2024-07-27,5,Saturday,1,0,0,Rainy,Lunch,Host,92,4,4,0,4,5.0,15.0,300.0,4.87
2024-07-27,5,Saturday,1,0,0,Rainy,Lunch,Cashier,92,4,5,0,5,5.0,14.0,350.0,4.88
2024-07-27,5,Saturday,1,0,0,Rainy,Lunch,Dishwasher,92,5,6,0,6,5.0,13.0,390.0,4.8
2024-07-27,5,Saturday,1,0,0,Rainy,Dinner,Server,239,30,30,2,28,6.5,14.0,2548.0,3.5
2024-07-27,5,Saturday,1,0,0,Rainy,Dinner,Cook,239,15,14,1,13,6.5,20.0,1690.0,3.68
2024-07-27,5,Saturday,1,0,0,Rainy,Dinner,Host,239,10,8,2,6,6.5,15.0,585.0,2.67
2024-07-27,5,Saturday,1,0,0,Rainy,Dinner,Cashier,239,9,8,1,7,6.5,14.0,637.0,3.29
2024-07-27,5,Saturday,1,0,0,Rainy,Dinner,Dishwasher,239,11,11,0,11,6.5,13.0,929.5,4.8
2024-07-28,6,Sunday,1,0,0,Rainy,Lunch,Server,88,11,11,1,10,5.0,14.0,700.0,4.09
2024-07-28,6,Sunday,1,0,0,Rainy,Lunch,Cook,88,6,6,1,5,5.0,20.0,500.0,3.9
2024-07-28,6,Sunday,1,0,0,Rainy,Lunch,Host,88,4,4,1,3,5.0,15.0,225.0,3.99
2024-07-28,6,Sunday,1,0,0,Rainy,Lunch,Cashier,88,4,4,0,4,5.0,14.0,280.0,5.0
2024-07-28,6,Sunday,1,0,0,Rainy,Lunch,Dishwasher,88,4,5,0,5,5.0,13.0,325.0,4.93
2024-07-28,6,Sunday,1,0,0,Rainy,Dinner,Server,199,25,25,2,23,6.5,14.0,2093.0,3.51
2024-07-28,6,Sunday,1,0,0,Rainy,Dinner,Cook,199,13,13,2,11,6.5,20.0,1430.0,3.67
2024-07-28,6,Sunday,1,0,0,Rainy,Dinner,Host,199,8,8,0,8,6.5,15.0,780.0,4.94
2024-07-28,6,Sunday,1,0,0,Rainy,Dinner,Cashier,199,8,8,0,8,6.5,14.0,728.0,4.72
2024-07-28,6,Sunday,1,0,0,Rainy,Dinner,Dishwasher,199,10,10,2,8,6.5,13.0,676.0,3.43
2024-07-29,0,Monday,0,0,0,Cloudy,Lunch,Server,95,12,13,0,13,5.0,14.0,910.0,4.76
2024-07-29,0,Monday,0,0,0,Cloudy,Lunch,Cook,95,6,6,0,6,5.0,20.0,600.0,4.79
2024-07-29,0,Monday,0,0,0,Cloudy,Lunch,Host,95,4,5,0,5,5.0,15.0,375.0,4.58
2024-07-29,0,Monday,0,0,0,Cloudy,Lunch,Cashier,95,4,4,0,4,5.0,14.0,280.0,4.88
2024-07-29,0,Monday,0,0,0,Cloudy,Lunch,Dishwasher,95,5,6,0,6,5.0,13.0,390.0,5.0
2024-07-29,0,Monday,0,0,0,Cloudy,Dinner,Server,189,24,24,1,23,6.5,14.0,2093.0,4.07
2024-07-29,0,Monday,0,0,0,Cloudy,Dinner,Cook,189,12,12,0,12,6.5,20.0,1560.0,4.78
2024-07-29,0,Monday,0,0,0,Cloudy,Dinner,Host,189,8,8,0,8,6.5,15.0,780.0,4.66
2024-07-29,0,Monday,0,0,0,Cloudy,Dinner,Cashier,189,7,7,0,7,6.5,14.0,637.0,4.89
2024-07-29,0,Monday,0,0,0,Cloudy,Dinner,Dishwasher,189,9,9,2,7,6.5,13.0,591.5,3.73
2024-07-30,1,Tuesday,0,0,0,Sunny,Lunch,Server,92,12,13,0,13,5.0,14.0,910.0,4.92
2024-07-30,1,Tuesday,0,0,0,Sunny,Lunch,Cook,92,6,6,0,6,5.0,20.0,600.0,4.87
2024-07-30,1,Tuesday,0,0,0,Sunny,Lunch,Host,92,4,4,0,4,5.0,15.0,300.0,4.64
2024-07-30,1,Tuesday,0,0,0,Sunny,Lunch,Cashier,92,4,5,0,5,5.0,14.0,350.0,5.0
2024-07-30,1,Tuesday,0,0,0,Sunny,Lunch,Dishwasher,92,5,6,0,6,5.0,13.0,390.0,4.68
2024-07-30,1,Tuesday,0,0,0,Sunny,Dinner,Server,173,22,22,2,20,6.5,14.0,1820.0,3.34
2024-07-30,1,Tuesday,0,0,0,Sunny,Dinner,Cook,173,11,10,1,9,6.5,20.0,1170.0,3.78
2024-07-30,1,Tuesday,0,0,0,Sunny,Dinner,Host,173,7,7,1,6,6.5,15.0,585.0,4.13
2024-07-30,1,Tuesday,0,0,0,Sunny,Dinner,Cashier,173,7,8,0,8,6.5,14.0,728.0,4.89
2024-07-30,1,Tuesday,0,0,0,Sunny,Dinner,Dishwasher,173,8,8,2,6,6.5,13.0,507.0,3.42
2024-07-31,2,Wednesday,0,0,0,Rainy,Lunch,Server,89,12,12,3,9,5.0,14.0,630.0,3.28
2024-07-31,2,Wednesday,0,0,0,Rainy,Lunch,Cook,89,6,6,0,6,5.0,20.0,600.0,4.65
2024-07-31,2,Wednesday,0,0,0,Rainy,Lunch,Host,89,4,5,0,5,5.0,15.0,375.0,4.84
2024-07-31,2,Wednesday,0,0,0,Rainy,Lunch,Cashier,89,4,4,1,3,5.0,14.0,210.0,4.25
2024-07-31,2,Wednesday,0,0,0,Rainy,Lunch,Dishwasher,89,5,6,1,5,5.0,13.0,325.0,4.75
2024-07-31,2,Wednesday,0,0,0,Rainy,Dinner,Server,144,18,19,1,18,6.5,14.0,1638.0,4.62
2024-07-31,2,Wednesday,0,0,0,Rainy,Dinner,Cook,144,9,9,1,8,6.5,20.0,1040.0,4.2
2024-07-31,2,Wednesday,0,0,0,Rainy,Dinner,Host,144,6,6,0,6,6.5,15.0,585.0,4.81
2024-07-31,2,Wednesday,0,0,0,Rainy,Dinner,Cashier,144,6,6,0,6,6.5,14.0,546.0,4.75
2024-07-31,2,Wednesday,0,0,0,Rainy,Dinner,Dishwasher,144,7,7,1,6,6.5,13.0,507.0,4.02
2024-08-01,3,Thursday,0,0,0,Rainy,Lunch,Server,94,12,12,1,11,5.0,14.0,770.0,4.41
2024-08-01,3,Thursday,0,0,0,Rainy,Lunch,Cook,94,6,6,0,6,5.0,20.0,600.0,4.86
2024-08-01,3,Thursday,0,0,0,Rainy,Lunch,Host,94,4,4,0,4,5.0,15.0,300.0,4.69
2024-08-01,3,Thursday,0,0,0,Rainy,Lunch,Cashier,94,4,5,0,5,5.0,14.0,350.0,4.92
2024-08-01,3,Thursday,0,0,0,Rainy,Lunch,Dishwasher,94,5,5,0,5,5.0,13.0,325.0,4.8
2024-08-01,3,Thursday,0,0,0,Rainy,Dinner,Server,172,22,22,1,21,6.5,14.0,1911.0,4.21
2024-08-01,3,Thursday,0,0,0,Rainy,Dinner,Cook,172,11,11,0,11,6.5,20.0,1430.0,4.77
2024-08-01,3,Thursday,0,0,0,Rainy,Dinner,Host,172,7,6,0,6,6.5,15.0,585.0,4.33
2024-08-01,3,Thursday,0,0,0,Rainy,Dinner,Cashier,172,7,7,0,7,6.5,14.0,637.0,4.75
2024-08-01,3,Thursday,0,0,0,Rainy,Dinner,Dishwasher,172,8,7,0,7,6.5,13.0,591.5,4.09
2024-08-02,4,Friday,1,0,0,Rainy,Lunch,Server,82,11,12,3,9,5.0,14.0,630.0,3.7
2024-08-02,4,Friday,1,0,0,Rainy,Lunch,Cook,82,6,6,0,6,5.0,20.0,600.0,4.64
2024-08-02,4,Friday,1,0,0,Rainy,Lunch,Host,82,4,5,0,5,5.0,15.0,375.0,4.78
2024-08-02,4,Friday,1,0,0,Rainy,Lunch,Cashier,82,3,3,1,2,5.0,14.0,140.0,4.09
2024-08-02,4,Friday,1,0,0,Rainy,Lunch,Dishwasher,82,4,5,0,5,5.0,13.0,325.0,4.66
2024-08-02,4,Friday,1,0,0,Rainy,Dinner,Server,232,29,29,1,28,6.5,14.0,2548.0,4.1
2024-08-02,4,Friday,1,0,0,Rainy,Dinner,Cook,232,15,14,1,13,6.5,20.0,1690.0,3.45
2024-08-02,4,Friday,1,0,0,Rainy,Dinner,Host,232,10,9,2,7,6.5,15.0,682.5,2.84
2024-08-02,4,Friday,1,0,0,Rainy,Dinner,Cashier,232,9,9,0,9,6.5,14.0,819.0,4.63
2024-08-02,4,Friday,1,0,0,Rainy,Dinner,Dishwasher,232,11,10,1,9,6.5,13.0,760.5,3.63
2024-08-03,5,Saturday,1,0,0,Sunny,Lunch,Server,100,13,13,1,12,5.0,14.0,840.0,4.23
2024-08-03,5,Saturday,1,0,0,Sunny,Lunch,Cook,100,7,8,1,7,5.0,20.0,700.0,4.66
2024-08-03,5,Saturday,1,0,0,Sunny,Lunch,Host,100,4,4,0,4,5.0,15.0,300.0,4.75
2024-08-03,5,Saturday,1,0,0,Sunny,Lunch,Cashier,100,4,4,0,4,5.0,14.0,280.0,4.99
2024-08-03,5,Saturday,1,0,0,Sunny,Lunch,Dishwasher,100,5,5,0,5,5.0,13.0,325.0,5.0
2024-08-03,5,Saturday,1,0,0,Sunny,Dinner,Server,216,27,25,2,23,6.5,14.0,2093.0,2.44
2024-08-03,5,Saturday,1,0,0,Sunny,Dinner,Cook,216,14,13,1,12,6.5,20.0,1560.0,3.78
2024-08-03,5,Saturday,1,0,0,Sunny,Dinner,Host,216,9,9,0,9,6.5,15.0,877.5,4.68
2024-08-03,5,Saturday,1,0,0,Sunny,Dinner,Cashier,216,8,6,0,6,6.5,14.0,546.0,3.3
2024-08-03,5,Saturday,1,0,0,Sunny,Dinner,Dishwasher,216,10,9,1,8,6.5,13.0,676.0,3.73
2024-08-04,6,Sunday,1,0,0,Sunny,Lunch,Server,128,16,16,0,16,5.0,14.0,1120.0,4.93
2024-08-04,6,Sunday,1,0,0,Sunny,Lunch,Cook,128,8,7,2,5,5.0,20.0,500.0,2.89
2024-08-04,6,Sunday,1,0,0,Sunny,Lunch,Host,128,6,7,1,6,5.0,15.0,450.0,4.71
2024-08-04,6,Sunday,1,0,0,Sunny,Lunch,Cashier,128,5,4,0,4,5.0,14.0,280.0,4.21
2024-08-04,6,Sunday,1,0,0,Sunny,Lunch,Dishwasher,128,6,6,0,6,5.0,13.0,390.0,4.73
2024-08-04,6,Sunday,1,0,0,Sunny,Dinner,Server,213,27,26,3,23,6.5,14.0,2093.0,2.61
2024-08-04,6,Sunday,1,0,0,Sunny,Dinner,Cook,213,14,13,1,12,6.5,20.0,1560.0,3.33
2024-08-04,6,Sunday,1,0,0,Sunny,Dinner,Host,213,9,8,1,7,6.5,15.0,682.5,3.27
2024-08-04,6,Sunday,1,0,0,Sunny,Dinner,Cashier,213,8,6,1,5,6.5,14.0,455.0,2.78
2024-08-04,6,Sunday,1,0,0,Sunny,Dinner,Dishwasher,213,10,10,0,10,6.5,13.0,845.0,4.98
